うかぶ, 動詞, "u k a b u"
うかべ, 動詞, "u k a b e"
うかん, 動詞, "u k a N"
うがい, 名詞, "u g a i"
うがっ, 動詞, "u g a q"
うきうき, 副詞, "u k i u k i"
うぐいす, 名詞, "u g u i s u"
うけ, 動詞, "u k e"
うけ, 名詞, "u k e"
うけいれ, 動詞, "u k e i r e"
うけとっ, 動詞, "u k e t o q"
うけとめ, 動詞, "u k e t o m e"
うける, 動詞, "u k e r u"
うごい, 動詞, "u g o i"
うごか, 動詞, "u g o k a"
うごかし, 動詞, "u g o k a sh i"
うごき, 動詞, "u g o k i"
うごき, 名詞, "u g o k i"
うごく, 動詞, "u g o k u"
うごめい, 動詞, "u g o m e:"
うごめく, 動詞, "u g o m e k u"
うさ, 名詞, "u s a"
うさぎ, 名詞, "u s a g i"
うさん, 名詞, "u s a N"
うざい, 形容詞, "u z a i"
うし, 名詞, "u sh i"
うしなっ, 動詞, "u sh i n a q"
うしろ, 名詞, "u sh i r o"
うしろ姿, 名詞, "u sh i r o s u g a t a"
うじ, 名詞, "u j i"
うじうじ, 副詞, "u j i u j i"
うじゃうじゃ, 副詞, "u j a u j a"
うす, 名詞, "u s u"
うす, 形容詞, "u s u"
うすい, 形容詞, "u s u i"
うすうす, 副詞, "u s u u s u"
うすく, 形容詞, "u s u k u"
うすれ, 動詞, "u s u r e"
うす暗い, 形容詞, "u s u g u r a i"
うず, 名詞, "u z u"
うずい, 動詞, "u z u i"
うずうず, 副詞, "u z u u z u"
うずく, 動詞, "u z u k u"
うずくまっ, 動詞, "u z u k u m a q"
うずくまり, 動詞, "u z u k u m a r i"
うずくまる, 動詞, "u z u k u m a r u"
うずめ, 動詞, "u z u m e"
うずら, 名詞, "u z u r a"
うそ, 名詞, "u s o"
うそつき, 名詞, "u s o ts u k i"
うた, 動詞, "u t a"
うた, 名詞, "u t a"
うたい, 動詞, "u t a i"
うたう, 動詞, "u t a u"
うたう, 動詞, "u t o:"
うたた寝, 名詞, "u t a t a n e"
うたっ, 動詞, "u t a q"
うたわ, 動詞, "u t a w a"
うだうだ, 副詞, "u d a u d a"
うだつ, 名詞, "u d a ts u"
うち, 名詞, "u ch i"
うちあけ, 動詞, "u ch i a k e"
うちとけ, 動詞, "u ch i t o k e"
うちわ, 名詞, "u ch i w a"
うっ, 動詞, "u q"
うっ, 感動詞, "u q"
うっかり, 名詞, "u q k a r i"
うっすら, 副詞, "u q s u r a"
うっそう, 形状詞, "u q s o:"
うったえ, 動詞, "u q t a e"
うってつけ, 形状詞, "u q t e ts u k e"
うっとうしい, 形容詞, "u q t o: sh i:"
うっとうしく, 形容詞, "u q t o: sh i k u"
うっとおしい, 形容詞, "u q t o: sh i:"
うっとり, 副詞, "u q t o r i"
うつ, 動詞, "u q"
うつ, 動詞, "u ts u"
うつ, 名詞, "u ts u"
うつくしい, 形容詞, "u ts u k u sh i:"
うつさ, 動詞, "u ts u s a"
うつし, 動詞, "u ts u sh i"
うつす, 動詞, "u ts u s u"
うつっ, 動詞, "u ts u q"
うつつ, 名詞, "u ts u ts u"
うつぶせ, 名詞, "u ts u b u s e"
うつむい, 動詞, "u ts u m u i"
うつむき, 動詞, "u ts u m u k i"
うつむく, 動詞, "u ts u m u k u"
うつらうつら, 副詞, "u ts u r a u ts u r a"
うつり, 動詞, "u ts u r i"
うつる, 動詞, "u ts u r u"
うつろ, 形状詞, "u ts u r o"
うつ伏せ, 名詞, "u ts u b u s e"
うつ病, 名詞, "u ts u by o:"
うで, 名詞, "u d e"
うとい, 形容詞, "u t o i"
うとうと, 副詞, "u t o u t o"
うど, 名詞, "u d o"
うどん, 名詞, "u d o N"
うながさ, 動詞, "u n a g a s a"
うながし, 動詞, "u n a g a sh i"
うながす, 動詞, "u n a g a s u"
うなぎ, 名詞, "u n a g i"
うなされ, 動詞, "u n a s a r e"
うなじ, 名詞, "u n a j i"
うなずい, 動詞, "u n a z u i"
うなずか, 動詞, "u n a z u k a"
うなずき, 動詞, "u n a z u k i"
うなずく, 動詞, "u n a z u k u"
うなずけ, 動詞, "u n a z u k e"
うなずける, 動詞, "u n a z u k e r u"
うなだれ, 動詞, "u n a d a r e"
うなっ, 動詞, "u n a q"
うなら, 動詞, "u n a r a"
うなり, 動詞, "u n a r i"
うなり, 名詞, "u n a r i"
うなり声, 名詞, "u n a r i g o e"
うなる, 動詞, "u n a r u"
うに, 名詞, "u n i"
うぬ, 代名詞, "u n u"
うぬぼれ, 名詞, "u n u b o r e"
うねうね, 副詞, "u n e u n e"
うねっ, 動詞, "u n e q"
うねり, 動詞, "u n e r i"
うねり, 名詞, "u n e r i"
うねる, 動詞, "u n e r u"
うの, 名詞, "u n o"
うばわ, 動詞, "u b a w a"
うふ, 感動詞, "u f u"
うふふ, 感動詞, "u f u f u"
うぶ毛, 名詞, "u b u g e"
うま, 名詞, "u m a"
うま, 形容詞, "u m a"
うまい, 形容詞, "u m a i"
うまうま, 副詞, "u m a u m a"
うまかっ, 形容詞, "u m a k a q"
うまく, 形容詞, "u m a k u"
うまみ, 名詞, "u m a m i"
うまれ, 動詞, "u m a r e"
うまれる, 動詞, "u m a r e r u"
うま味, 名詞, "u m a m i"
うみ, 名詞, "u m i"
うむ, 動詞, "u m u"
うむ, 感動詞, "u m u"
うめ, 動詞, "u m e"
うめ, 名詞, "u m e"
うめい, 動詞, "u m e:"
うめき, 動詞, "u m e k i"
うめき, 名詞, "u m e k i"
うめき声, 名詞, "u m e k i g o e"
うめく, 動詞, "u m e k u"
うめる, 動詞, "u m e r u"
うやうやしく, 形容詞, "u y a u y a sh i k u"
うやむや, 形状詞, "u y a m u y a"
うようよ, 副詞, "u y o u y o"
うら, 代名詞, "u r a"
うらはら, 形状詞, "u r a h a r a"
うらぶれ, 動詞, "u r a b u r e"
うらみ, 名詞, "u r a m i"
うらやまし, 形容詞, "u r a y a m a sh i"
うらやましい, 形容詞, "u r a y a m a sh i:"
うらやましく, 形容詞, "u r a y a m a sh i k u"
うらやむ, 動詞, "u r a y a m u"
うらら, 形状詞, "u r a r a"
うる, 動詞, "u r u"
うるうる, 副詞, "u r u u r u"
うるおい, 名詞, "u r u o i"
うるか, 名詞, "u r u k a"
うるさ, 形容詞, "u r u s a"
うるさい, 形容詞, "u r u s a i"
うるさかっ, 形容詞, "u r u s a k a q"
うるさく, 形容詞, "u r u s a k u"
うるせえ, 形容詞, "u r u s e:"
うるん, 動詞, "u r u N"
うれ, 動詞, "u r e"
うれし, 形容詞, "u r e sh i"
うれしい, 形容詞, "u r e sh i:"
うれしかっ, 形容詞, "u r e sh i k a q"
うれしく, 形容詞, "u r e sh i k u"
うろうろ, 副詞, "u r o u r o"
うろこ, 名詞, "u r o k o"
うろたえ, 動詞, "u r o t a e"
うろたえる, 動詞, "u r o t a e r u"
うろちょろ, 副詞, "u r o ch o r o"
うろつい, 動詞, "u r o ts u i"
うろつき, 動詞, "u r o ts u k i"
うろつく, 動詞, "u r o ts u k u"
うろ覚え, 名詞, "u r o o b o e"
うわ, 感動詞, "u w a"
うわさ, 名詞, "u w a s a"
うわずっ, 動詞, "u w a z u q"
うわっ, 感動詞, "u w a q"
うわの空, 名詞, "u w a n o s o r a"
うわべ, 名詞, "u w a b e"
うわー, 感動詞, "u w a:"
うん, 感動詞, "u N"
うんうん, 副詞, "u N u N"
うんこ, 名詞, "u N k o"
うんざり, 副詞, "u N z a r i"
うんち, 名詞, "u N ch i"
うんっ, 感動詞, "u N q"
うんと, 副詞, "u N t o"
うんぬん, 名詞, "u N n u N"
うー, 感動詞, "u:"
うーむ, 感動詞, "u: m u"
うーん, 感動詞, "u: N"
え, 副詞, "e"
え, 助詞, "e"
え, 動詞, "e"
え, 名詞, "e"
え, 感動詞, "e"
え, 接尾辞, "e"
え, 記号, "e"
えい, 名詞, "e i"
えい, 名詞, "e:"
えい, 感動詞, "e i"
えいっ, 感動詞, "e i q"
ええ, 形容詞, "e:"
ええ, 感動詞, "e:"
ええい, 感動詞, "e: i"
ええっ, 感動詞, "e: q"
えがい, 動詞, "e g a i"
えがか, 動詞, "e g a k a"
えき, 名詞, "e k i"
えくぼ, 名詞, "e k u b o"
えぐら, 動詞, "e g u r a"
えこ, 名詞, "e k o"
えさ, 名詞, "e s a"
えせ, 名詞, "e s e"
えっ, 感動詞, "e q"
えっち, 名詞, "e q ch i"
えっと, 感動詞, "e q t o"
えてして, 副詞, "e t e sh i t e"
えと, 感動詞, "e t o"
えのき, 名詞, "e n o k i"
えひめ, 名詞, "e h i m e"
えび, 名詞, "e b i"
えびす, 名詞, "e b i s u"
えへ, 感動詞, "e h e"
えへへ, 感動詞, "e h e h e"
えほん, 名詞, "e h o N"
えみ, 名詞, "e m i"
えもの, 名詞, "e m o n o"
えよう, 動詞, "e y o:"
えら, 名詞, "e r a"
えら, 形容詞, "e r a"
えらい, 形容詞, "e r a i"
えらく, 形容詞, "e r a k u"
えらば, 動詞, "e r a b a"
えらび, 動詞, "e r a b i"
えらぶ, 動詞, "e r a b u"
えらん, 動詞, "e r a N"
えり, 名詞, "e r i"
える, 動詞, "e r u"
えろい, 形容詞, "e r o i"
えん, 名詞, "e N"
えん, 接尾辞, "e N"
えんえん, 副詞, "e N e N"
えんどう, 名詞, "e N d o:"
えんぴつ, 名詞, "e N p i ts u"
えー, 感動詞, "e:"
えーっ, 感動詞, "e: q"
えーっと, 感動詞, "e: q t o"
えーと, 感動詞, "e: t o"
お, 感動詞, "o"
お, 接頭辞, "o"
お, 記号, "o"
おい, 動詞, "o i"
おい, 名詞, "o i"
おい, 感動詞, "o i"
おいおい, 副詞, "o i o i"
おいかけ, 動詞, "o i k a k e"
おいし, 形容詞, "o i sh i"
おいしい, 形容詞, "o i sh i:"
おいしかっ, 形容詞, "o i sh i k a q"
おいしく, 形容詞, "o i sh i k u"
おいそれと, 副詞, "o i s o r e t o"
おいっ, 感動詞, "o i q"
おいら, 代名詞, "o i r a"
おう, 動詞, "o u"
おう, 動詞, "o:"
おう, 感動詞, "o:"
おうむ, 名詞, "o: m u"
おえ, 動詞, "o e"
おえる, 動詞, "o e r u"
おえん, 名詞, "o e N"
おお, 名詞, "o:"
おお, 感動詞, "o:"
おおい, 動詞, "o: i"
おおい, 形容詞, "o: i"
おおい, 感動詞, "o: i"
おおいに, 副詞, "o: i n i"
おおう, 動詞, "o:"
おおう, 動詞, "o: u"
おおかた, 副詞, "o: k a t a"
おおかた, 名詞, "o: k a t a"
おおかみ, 名詞, "o: k a m i"
おおきい, 形容詞, "o: k i:"
おおきく, 形容詞, "o: k i k u"
おおきな, 連体詞, "o: k i n a"
おおきに, 感動詞, "o: k i n i"
おおく, 名詞, "o: k u"
おおく, 形容詞, "o: k u"
おおげさ, 形状詞, "o: g e s a"
おおざっぱ, 形状詞, "o: z a q p a"
おおせ, 動詞, "o: s e"
おおぜい, 名詞, "o: z e:"
おおた, 名詞, "o: t a"
おおっ, 動詞, "o: q"
おおっ, 感動詞, "o: q"
おおっぴら, 形状詞, "o: q p i r a"
おおまか, 形状詞, "o: m a k a"
おおむね, 名詞, "o: m u n e"
おおよそ, 副詞, "o: y o s o"
おおらか, 形状詞, "o: r a k a"
おおわ, 動詞, "o: w a"
おか, 動詞, "o k a"
おか, 名詞, "o k a"
おかか, 名詞, "o k a k a"
おかげ, 名詞, "o k a g e"
おかさ, 動詞, "o k a s a"
おかし, 動詞, "o k a sh i"
おかし, 形容詞, "o k a sh i"
おかしい, 形容詞, "o k a sh i:"
おかしかっ, 形容詞, "o k a sh i k a q"
おかしく, 形容詞, "o k a sh i k u"
おかしな, 連体詞, "o k a sh i n a"
おかす, 動詞, "o k a s u"
おかず, 名詞, "o k a z u"
おかみ, 名詞, "o k a m i"
おから, 名詞, "o k a r a"
おき, 動詞, "o k i"
おき, 接尾辞, "o k i"
おきかえ, 動詞, "o k i k a e"
おきく, 名詞, "o k i k u"
おきみ, 名詞, "o k i m i"
おきる, 動詞, "o k i r u"
おく, 動詞, "o k u"
おく, 名詞, "o k u"
おくっ, 動詞, "o k u q"
おくに, 名詞, "o k u n i"
おくび, 名詞, "o k u b i"
おくら, 動詞, "o k u r a"
おくり, 動詞, "o k u r i"
おくりびと, 名詞, "o k u r i b i t o"
おくる, 動詞, "o k u r u"
おくれ, 動詞, "o k u r e"
おくれ, 名詞, "o k u r e"
おくれる, 動詞, "o k u r e r u"
おけ, 動詞, "o k e"
おけ, 名詞, "o k e"
おけい, 名詞, "o k e:"
おける, 動詞, "o k e r u"
おこう, 動詞, "o k o:"
おこがましい, 形容詞, "o k o g a m a sh i:"
おこさ, 動詞, "o k o s a"
おこし, 動詞, "o k o sh i"
おこし, 名詞, "o k o sh i"
おこす, 動詞, "o k o s u"
おこっ, 動詞, "o k o q"
おこない, 動詞, "o k o n a i"
おこなう, 動詞, "o k o n a u"
おこなっ, 動詞, "o k o n a q"
おこなわ, 動詞, "o k o n a w a"
おこら, 動詞, "o k o r a"
おこり, 動詞, "o k o r i"
おこる, 動詞, "o k o r u"
おこわ, 名詞, "o k o w a"
おごそか, 形状詞, "o g o s o k a"
おごっ, 動詞, "o g o q"
おごら, 動詞, "o g o r a"
おごり, 名詞, "o g o r i"
おごる, 動詞, "o g o r u"
おさ, 動詞, "o s a"
おさえ, 動詞, "o s a e"
おさえる, 動詞, "o s a e r u"
おさまっ, 動詞, "o s a m a q"
おさまら, 動詞, "o s a m a r a"
おさまり, 動詞, "o s a m a r i"
おさまる, 動詞, "o s a m a r u"
おさむ, 名詞, "o s a m u"
おさめ, 動詞, "o s a m e"
おさめる, 動詞, "o s a m e r u"
おさん, 名詞, "o s a N"
おざなり, 名詞, "o z a n a r i"
おし, 動詞, "o sh i"
おしえ, 動詞, "o sh i e"
おしっこ, 名詞, "o sh i q k o"
おしつけ, 動詞, "o sh i ts u k e"
おしなべて, 副詞, "o sh i n a b e t e"
おしべ, 名詞, "o sh i b e"
おしぼり, 名詞, "o sh i b o r i"
おしめ, 名詞, "o sh i m e"
おしゃぶり, 名詞, "o sh a b u r i"
おしゃれ, 名詞, "o sh a r e"
おしん, 名詞, "o sh i N"
おじ, 名詞, "o j i"
おじや, 名詞, "o j i y a"
おす, 動詞, "o s u"
おす, 名詞, "o s u"
おす, 感動詞, "o s u"
おずおず, 副詞, "o z u o z u"
おせち, 名詞, "o s e ch i"
おせん, 名詞, "o s e N"
おそい, 形容詞, "o s o i"
おそく, 形容詞, "o s o k u"
おそっ, 動詞, "o s o q"
おそらく, 副詞, "o s o r a k u"
おそる, 動詞, "o s o r u"
おそるおそる, 副詞, "o s o r u o s o r u"
おそれ, 動詞, "o s o r e"
おそれ, 名詞, "o s o r e"
おそれる, 動詞, "o s o r e r u"
おそろし, 形容詞, "o s o r o sh i"
おそろしい, 形容詞, "o s o r o sh i:"
おそろしく, 形容詞, "o s o r o sh i k u"
おそわ, 動詞, "o s o w a"
おぞましい, 形容詞, "o z o m a sh i:"
おたく, 代名詞, "o t a k u"
おたま, 名詞, "o t a m a"
おだて, 動詞, "o d a t e"
おだやか, 形状詞, "o d a y a k a"
おち, 動詞, "o ch i"
おち, 名詞, "o ch i"
おちいっ, 動詞, "o ch i: q"
おちいる, 動詞, "o ch i: r u"
おちつい, 動詞, "o ch i ts u i"
おちつか, 動詞, "o ch i ts u k a"
おちる, 動詞, "o ch i r u"
おっ, 動詞, "o q"
おっ, 名詞, "o q"
おっ, 感動詞, "o q"
おっ, 接頭辞, "o q"
おっかあ, 名詞, "o q k a:"
おっかない, 形容詞, "o q k a n a i"
おっくう, 名詞, "o q k u:"
おっしゃい, 動詞, "o q sh a i"
おっしゃっ, 動詞, "o q sh a q"
おっしゃら, 動詞, "o q sh a r a"
おっしゃり, 動詞, "o q sh a r i"
おっしゃる, 動詞, "o q sh a r u"
おっちょこちょい, 形状詞, "o q ch o k o ch o i"
おっと, 感動詞, "o q t o"
おっとり, 副詞, "o q t o r i"
おっぱい, 名詞, "o q p a i"
おつ, 動詞, "o q"
おつ, 動詞, "o ts u"
おつ, 形状詞, "o ts u"
おでき, 名詞, "o d e k i"
おでん, 名詞, "o d e N"
おと, 名詞, "o t o"
おとぎ話, 名詞, "o t o g i b a n a sh i"
おとこ, 名詞, "o t o k o"
おとし, 動詞, "o t o sh i"
おとす, 動詞, "o t o s u"
おとずれ, 動詞, "o t o z u r e"
おとずれる, 動詞, "o t o z u r e r u"
おととい, 名詞, "o t o t o i"
おととし, 名詞, "o t o t o sh i"
おとな, 名詞, "o t o n a"
おとなし, 形容詞, "o t o n a sh i"
おとなしい, 形容詞, "o t o n a sh i:"
おとなしく, 形容詞, "o t o n a sh i k u"
おとり, 名詞, "o t o r i"
おとろえ, 動詞, "o t o r o e"
おどおど, 副詞, "o d o o d o"
おどかし, 動詞, "o d o k a sh i"
おどけ, 動詞, "o d o k e"
おどし, 動詞, "o d o sh i"
おどし, 名詞, "o d o sh i"
おどっ, 動詞, "o d o q"
おどり, 動詞, "o d o r i"
おどり, 名詞, "o d o r i"
おどる, 動詞, "o d o r u"
おどろい, 動詞, "o d o r o i"
おどろか, 動詞, "o d o r o k a"
おどろき, 動詞, "o d o r o k i"
おどろき, 名詞, "o d o r o k i"
おどろく, 動詞, "o d o r o k u"
おなか, 名詞, "o n a k a"
おなじ, 形状詞, "o n a j i"
おなじ, 連体詞, "o n a j i"
おなじく, 副詞, "o n a j i k u"
おなら, 名詞, "o n a r a"
おに, 名詞, "o n i"
おにぎり, 名詞, "o n i g i r i"
おぬし, 代名詞, "o n u sh i"
おね, 名詞, "o n e"
おねしょ, 名詞, "o n e sh o"
おの, 代名詞, "o n o"
おのおの, 名詞, "o n o o n o"
おのずから, 副詞, "o n o z u k a r a"
おのずと, 副詞, "o n o z u t o"
おのぶ, 名詞, "o n o b u"
おのれ, 代名詞, "o n o r e"
おはぎ, 名詞, "o h a g i"
おはよう, 感動詞, "o h a y o:"
おば, 名詞, "o b a"
おひたし, 名詞, "o h i t a sh i"
おび, 動詞, "o b i"
おびえ, 動詞, "o b i e"
おびえる, 動詞, "o b i e r u"
おびただしい, 形容詞, "o b i t a d a sh i:"
おびただしく, 形容詞, "o b i t a d a sh i k u"
おびやかさ, 動詞, "o b i y a k a s a"
おびやかす, 動詞, "o b i y a k a s u"
おふくろ, 名詞, "o f u k u r o"
おふみ, 名詞, "o f u m i"
おぶっ, 動詞, "o b u q"
おぶん, 名詞, "o b u N"
おぼえ, 動詞, "o b o e"
おぼえ, 名詞, "o b o e"
おぼえる, 動詞, "o b o e r u"
おぼし, 動詞, "o b o sh i"
おぼつかない, 形容詞, "o b o ts u k a n a i"
おぼれ, 動詞, "o b o r e"
おぼろ, 形状詞, "o b o r o"
おまえ, 代名詞, "o m a e"
おまけ, 名詞, "o m a k e"
おまへ, 代名詞, "o m a e"
おまわり, 名詞, "o m a w a r i"
おむすび, 名詞, "o m u s u b i"
おむつ, 名詞, "o m u ts u"
おめえ, 代名詞, "o m e:"
おも, 形容詞, "o m o"
おもい, 動詞, "o m o i"
おもい, 名詞, "o m o i"
おもい, 形容詞, "o m o i"
おもいだし, 動詞, "o m o i d a sh i"
おもいっきり, 名詞, "o m o i q k i r i"
おもう, 動詞, "o m o u"
おもう, 動詞, "o m o:"
おもえ, 動詞, "o m o e"
おもえる, 動詞, "o m o e r u"
おもかげ, 名詞, "o m o k a g e"
おもしろ, 形容詞, "o m o sh i r o"
おもしろい, 形容詞, "o m o sh i r o i"
おもしろおかしく, 形容詞, "o m o sh i r o o k a sh i k u"
おもしろかっ, 形容詞, "o m o sh i r o k a q"
おもしろく, 形容詞, "o m o sh i r o k u"
おもちゃ, 名詞, "o m o ch a"
おもちゃ屋, 名詞, "o m o ch a y a"
おもっ, 動詞, "o m o q"
おもて, 名詞, "o m o t e"
おもな, 連体詞, "o m o n a"
おもに, 副詞, "o m o n i"
おもひ, 動詞, "o m o i"
おもふ, 動詞, "o m o u"
おもふ, 動詞, "o m o:"
おもむい, 動詞, "o m o m u i"
おもむき, 動詞, "o m o m u k i"
おもむき, 名詞, "o m o m u k i"
おもむく, 動詞, "o m o m u k u"
おもむろに, 副詞, "o m o m u r o n i"
おもらし, 名詞, "o m o r a sh i"
おもり, 名詞, "o m o r i"
おもろい, 形容詞, "o m o r o i"
おもわ, 動詞, "o m o w a"
おや, 感動詞, "o y a"
おやじ, 名詞, "o y a j i"
おやっ, 感動詞, "o y a q"
おやつ, 名詞, "o y a ts u"
およそ, 副詞, "o y o s o"
およそ, 名詞, "o y o s o"
およね, 名詞, "o y o n e"
およば, 動詞, "o y o b a"
および, 動詞, "o y o b i"
および, 接続詞, "o y o b i"
およぶ, 動詞, "o y o b u"
およぼし, 動詞, "o y o b o sh i"
およぼす, 動詞, "o y o b o s u"
およん, 動詞, "o y o N"
おら, 代名詞, "o r a"
おら, 動詞, "o r a"
おり, 動詞, "o r i"
おり, 名詞, "o r i"
おりもの, 名詞, "o r i m o n o"
おりる, 動詞, "o r i r u"
おりん, 名詞, "o r i N"
おる, 動詞, "o r u"
おれ, 代名詞, "o r e"
おれ, 動詞, "o r e"
おれる, 動詞, "o r e r u"
おろう, 動詞, "o r o:"
おろおろ, 副詞, "o r o o r o"
おろか, 名詞, "o r o k a"
おろか, 形状詞, "o r o k a"
おろさ, 動詞, "o r o s a"
おろし, 動詞, "o r o sh i"
おろし, 名詞, "o r o sh i"
おろし, 接尾辞, "o r o sh i"
おろす, 動詞, "o r o s u"
おろせ, 動詞, "o r o s e"
おろそか, 形状詞, "o r o s o k a"
おわっ, 動詞, "o w a q"
おわり, 動詞, "o w a r i"
おわり, 名詞, "o w a r i"
おわる, 動詞, "o w a r u"
おん, 名詞, "o N"
おん, 接頭辞, "o N"
おんな, 名詞, "o N n a"
おんなじ, 形状詞, "o N n a j i"
おんなじ, 連体詞, "o N n a j i"
おんぶ, 名詞, "o N b u"
おんぼろ, 名詞, "o N b o r o"
おー, 感動詞, "o:"
おーい, 感動詞, "o: i"
おーっ, 感動詞, "o: q"
お上, 名詞, "o k a m i"
お主, 代名詞, "o n u sh i"
お仙, 名詞, "o s e N"
お偉, 名詞, "o e r a"
